ticker,growth_rate,wacc,implied_price,upside_pct
LLY,0.10999999999999999,0.08,1191.09,18.5
LLY,0.10999999999999999,0.09,1002.11,-0.3
LLY,0.10999999999999999,0.1,863.7,-14.1
LLY,0.10999999999999999,0.11,758.01,-24.6
LLY,0.10999999999999999,0.12,674.71,-32.9
LLY,0.145,0.08,1374.83,36.8
LLY,0.145,0.09,1154.42,14.9
LLY,0.145,0.1,993.06,-1.2
LLY,0.145,0.11,869.91,-13.4
LLY,0.145,0.12,772.89,-23.1
LLY,0.18,0.08,1581.44,57.4
LLY,0.18,0.09,1325.53,31.9
LLY,0.18,0.1,1138.27,13.3
LLY,0.18,0.11,995.41,-0.9
LLY,0.18,0.12,882.91,-12.1
LMT,0.04,0.08,638.54,23.7
LMT,0.04,0.09,539.71,4.6
LMT,0.04,0.1,467.24,-9.5
LMT,0.04,0.11,411.84,-20.2
LMT,0.04,0.12,368.12,-28.7
LMT,0.075,0.08,742.41,43.9
LMT,0.075,0.09,625.98,21.3
LMT,0.075,0.1,540.67,4.8
LMT,0.075,0.11,475.48,-7.9
LMT,0.075,0.12,424.08,-17.8
LMT,0.10999999999999999,0.08,860.0,66.7
LMT,0.10999999999999999,0.09,723.55,40.2
LMT,0.10999999999999999,0.1,623.61,20.9
LMT,0.10999999999999999,0.11,547.3,6.1
LMT,0.10999999999999999,0.12,487.15,-5.6
LMT,0.145,0.08,992.66,92.4
LMT,0.145,0.09,833.52,61.5
LMT,0.145,0.1,717.02,39.0
LMT,0.145,0.11,628.1,21.7
LMT,0.145,0.12,558.04,8.1
LMT,0.18,0.08,1141.84,121.3
LMT,0.18,0.09,957.07,85.5
LMT,0.18,0.1,821.86,59.3
LMT,0.18,0.11,718.71,39.3
LMT,0.18,0.12,637.48,23.5
LNG,0.04,0.08,383.49,58.6
LNG,0.04,0.09,324.13,34.0
LNG,0.04,0.1,280.61,16.0
LNG,0.04,0.11,247.34,2.3
LNG,0.04,0.12,221.08,-8.6
LNG,0.075,0.08,445.86,84.4
LNG,0.075,0.09,375.94,55.4
LNG,0.075,0.1,324.7,34.3
LNG,0.075,0.11,285.56,18.1
LNG,0.075,0.12,254.68,5.3
LNG,0.10999999999999999,0.08,516.48,113.6
LNG,0.10999999999999999,0.09,434.54,79.7
LNG,0.10999999999999999,0.1,374.52,54.9
LNG,0.10999999999999999,0.11,328.69,35.9
LNG,0.10999999999999999,0.12,292.57,21.0
LNG,0.145,0.08,596.15,146.5
LNG,0.145,0.09,500.58,107.0
LNG,0.145,0.1,430.61,78.1
LNG,0.145,0.11,377.21,56.0
LNG,0.145,0.12,335.14,38.6
LNG,0.18,0.08,685.75,183.6
LNG,0.18,0.09,574.78,137.7
LNG,0.18,0.1,493.58,104.1
LNG,0.18,0.11,431.63,78.5
LNG,0.18,0.12,382.85,58.3
LONN.SW,0.04,0.08,433.69,-7.6
LONN.SW,0.04,0.09,366.56,-21.9
LONN.SW,0.04,0.1,317.35,-32.4
LONN.SW,0.04,0.11,279.72,-40.4
LONN.SW,0.04,0.12,250.02,-46.7
LONN.SW,0.075,0.08,504.23,7.4
LONN.SW,0.075,0.09,425.16,-9.4
LONN.SW,0.075,0.1,367.21,-21.8
LONN.SW,0.075,0.11,322.94,-31.2
LONN.SW,0.075,0.12,288.03,-38.6
LONN.SW,0.10999999999999999,0.08,584.1,24.4
LONN.SW,0.10999999999999999,0.09,491.42,4.7
LONN.SW,0.10999999999999999,0.1,423.55,-9.8
LONN.SW,0.10999999999999999,0.11,371.72,-20.8
LONN.SW,0.10999999999999999,0.12,330.87,-29.5
LONN.SW,0.145,0.08,674.2,43.6
LONN.SW,0.145,0.09,566.12,20.6
LONN.SW,0.145,0.1,486.99,3.7
LONN.SW,0.145,0.11,426.6,-9.1
LONN.SW,0.145,0.12,379.02,-19.3
LONN.SW,0.18,0.08,775.52,65.2
LONN.SW,0.18,0.09,650.03,38.5
LONN.SW,0.18,0.1,558.2,18.9
LONN.SW,0.18,0.11,488.14,4.0
LONN.SW,0.18,0.12,432.97,-7.8
LR.PA,0.04,0.08,128.73,-15.4
LR.PA,0.04,0.09,108.8,-28.5
LR.PA,0.04,0.1,94.19,-38.1
LR.PA,0.04,0.11,83.03,-45.4
LR.PA,0.04,0.12,74.21,-51.2
LR.PA,0.075,0.08,149.66,-1.6
LR.PA,0.075,0.09,126.19,-17.0
LR.PA,0.075,0.1,108.99,-28.3
LR.PA,0.075,0.11,95.85,-37.0
LR.PA,0.075,0.12,85.49,-43.8
LR.PA,0.10999999999999999,0.08,173.37,14.0
LR.PA,0.10999999999999999,0.09,145.86,-4.1
LR.PA,0.10999999999999999,0.1,125.72,-17.3
LR.PA,0.10999999999999999,0.11,110.33,-27.5
LR.PA,0.10999999999999999,0.12,98.21,-35.4
LR.PA,0.145,0.08,200.11,31.6
LR.PA,0.145,0.09,168.03,10.5
LR.PA,0.145,0.1,144.55,-5.0
LR.PA,0.145,0.11,126.62,-16.8
LR.PA,0.145,0.12,112.5,-26.0
LR.PA,0.18,0.08,230.19,51.3
LR.PA,0.18,0.09,192.94,26.8
LR.PA,0.18,0.1,165.68,8.9
LR.PA,0.18,0.11,144.89,-4.7
LR.PA,0.18,0.12,128.51,-15.5
LRCX,0.04,0.08,157.49,-44.7
LRCX,0.04,0.09,133.11,-53.2
LRCX,0.04,0.1,115.24,-59.5
LRCX,0.04,0.11,101.58,-64.3
LRCX,0.04,0.12,90.79,-68.1
LRCX,0.075,0.08,183.1,-35.7
LRCX,0.075,0.09,154.39,-45.8
LRCX,0.075,0.1,133.35,-53.2
LRCX,0.075,0.11,117.27,-58.8
LRCX,0.075,0.12,104.59,-63.3
LRCX,0.10999999999999999,0.08,212.11,-25.5
LRCX,0.10999999999999999,0.09,178.45,-37.3
LRCX,0.10999999999999999,0.1,153.81,-46.0
LRCX,0.10999999999999999,0.11,134.99,-52.6
LRCX,0.10999999999999999,0.12,120.15,-57.8
LRCX,0.145,0.08,244.83,-14.0
LRCX,0.145,0.09,205.58,-27.8
LRCX,0.145,0.1,176.84,-37.9
LRCX,0.145,0.11,154.91,-45.6
LRCX,0.145,0.12,137.63,-51.7
LRCX,0.18,0.08,281.62,-1.1
LRCX,0.18,0.09,236.05,-17.1
LRCX,0.18,0.1,202.7,-28.8
LRCX,0.18,0.11,177.26,-37.7
LRCX,0.18,0.12,157.23,-44.8
LSCC,0.04,0.08,46.0,-61.7
LSCC,0.04,0.09,38.88,-67.6
LSCC,0.04,0.1,33.66,-72.0
LSCC,0.04,0.11,29.67,-75.3
LSCC,0.04,0.12,26.52,-77.9
LSCC,0.075,0.08,53.48,-55.5
LSCC,0.075,0.09,45.09,-62.5
LSCC,0.075,0.1,38.95,-67.6
LSCC,0.075,0.11,34.25,-71.5
LSCC,0.075,0.12,30.55,-74.6
LSCC,0.10999999999999999,0.08,61.95,-48.4
LSCC,0.10999999999999999,0.09,52.12,-56.6
LSCC,0.10999999999999999,0.1,44.92,-62.6
LSCC,0.10999999999999999,0.11,39.43,-67.2
LSCC,0.10999999999999999,0.12,35.09,-70.8
LSCC,0.145,0.08,71.51,-40.5
LSCC,0.145,0.09,60.04,-50.0
LSCC,0.145,0.1,51.65,-57.0
LSCC,0.145,0.11,45.25,-62.3
LSCC,0.145,0.12,40.2,-66.5
LSCC,0.18,0.08,82.25,-31.5
LSCC,0.18,0.09,68.94,-42.6
LSCC,0.18,0.1,59.2,-50.7
LSCC,0.18,0.11,51.77,-56.9
LSCC,0.18,0.12,45.92,-61.8
MDB,0.04,0.08,140.96,-54.8
MDB,0.04,0.09,119.14,-61.8
MDB,0.04,0.1,103.15,-67.0
MDB,0.04,0.11,90.92,-70.9
MDB,0.04,0.12,81.27,-74.0
MDB,0.075,0.08,163.89,-47.5
MDB,0.075,0.09,138.19,-55.7
MDB,0.075,0.1,119.36,-61.8
MDB,0.075,0.11,104.97,-66.4
MDB,0.075,0.12,93.62,-70.0
MDB,0.10999999999999999,0.08,189.85,-39.2
MDB,0.10999999999999999,0.09,159.73,-48.8
MDB,0.10999999999999999,0.1,137.67,-55.9
MDB,0.10999999999999999,0.11,120.82,-61.3
MDB,0.10999999999999999,0.12,107.54,-65.5
MDB,0.145,0.08,219.14,-29.8
MDB,0.145,0.09,184.0,-41.1
MDB,0.145,0.1,158.29,-49.3
MDB,0.145,0.11,138.66,-55.6
MDB,0.145,0.12,123.19,-60.5
MDB,0.18,0.08,252.07,-19.3
MDB,0.18,0.09,211.28,-32.3
MDB,0.18,0.1,181.43,-41.9
MDB,0.18,0.11,158.66,-49.2
MDB,0.18,0.12,140.73,-54.9
MDT,0.04,0.08,120.67,58.5
MDT,0.04,0.09,101.99,33.9
MDT,0.04,0.1,88.3,15.9
MDT,0.04,0.11,77.83,2.2
MDT,0.04,0.12,69.56,-8.6
MDT,0.075,0.08,140.29,84.2
MDT,0.075,0.09,118.29,55.3
MDT,0.075,0.1,102.17,34.2
MDT,0.075,0.11,89.85,18.0
MDT,0.075,0.12,80.14,5.2
MDT,0.10999999999999999,0.08,162.52,113.4
MDT,0.10999999999999999,0.09,136.73,79.6
MDT,0.10999999999999999,0.1,117.85,54.8
MDT,0.10999999999999999,0.11,103.43,35.8
MDT,0.10999999999999999,0.12,92.06,20.9
MDT,0.145,0.08,187.59,146.3
MDT,0.145,0.09,157.51,106.8
MDT,0.145,0.1,135.5,77.9
MDT,0.145,0.11,118.69,55.9
MDT,0.145,0.12,105.46,38.5
MDT,0.18,0.08,215.78,183.4
MDT,0.18,0.09,180.86,137.5
MDT,0.18,0.1,155.31,104.0
MDT,0.18,0.11,135.82,78.4
MDT,0.18,0.12,120.47,58.2
MNDY,0.04,0.08,108.54,50.8
MNDY,0.04,0.09,91.74,27.5
MNDY,0.04,0.1,79.42,10.4
MNDY,0.04,0.11,70.01,-2.7
MNDY,0.04,0.12,62.57,-13.1
MNDY,0.075,0.08,126.2,75.3
MNDY,0.075,0.09,106.41,47.8
MNDY,0.075,0.1,91.9,27.7
MNDY,0.075,0.11,80.82,12.3
MNDY,0.075,0.12,72.09,0.2
MNDY,0.10999999999999999,0.08,146.18,103.1
MNDY,0.10999999999999999,0.09,122.99,70.9
MNDY,0.10999999999999999,0.1,106.0,47.3
MNDY,0.10999999999999999,0.11,93.03,29.3
MNDY,0.10999999999999999,0.12,82.81,15.1
MNDY,0.145,0.08,168.73,134.5
MNDY,0.145,0.09,141.68,96.9
MNDY,0.145,0.1,121.88,69.3
MNDY,0.145,0.11,106.77,48.3
MNDY,0.145,0.12,94.86,31.8
MNDY,0.18,0.08,194.09,169.7
MNDY,0.18,0.09,162.68,126.0
MNDY,0.18,0.1,139.7,94.1
MNDY,0.18,0.11,122.17,69.7
MNDY,0.18,0.12,108.36,50.6
MOH,0.04,0.08,182.78,-1.2
MOH,0.04,0.09,154.48,-16.5
MOH,0.04,0.1,133.74,-27.7
MOH,0.04,0.11,117.89,-36.3
MOH,0.04,0.12,105.37,-43.0
MOH,0.075,0.08,212.51,14.9
MOH,0.075,0.09,179.18,-3.1
MOH,0.075,0.1,154.76,-16.3
MOH,0.075,0.11,136.1,-26.4
MOH,0.075,0.12,121.39,-34.4
MOH,0.10999999999999999,0.08,246.16,33.1
MOH,0.10999999999999999,0.09,207.11,12.0
MOH,0.10999999999999999,0.1,178.5,-3.5
MOH,0.10999999999999999,0.11,156.66,-15.3
MOH,0.10999999999999999,0.12,139.44,-24.6
MOH,0.145,0.08,284.14,53.6
MOH,0.145,0.09,238.59,29.0
MOH,0.145,0.1,205.24,10.9
MOH,0.145,0.11,179.79,-2.8
MOH,0.145,0.12,159.73,-13.7
MOH,0.18,0.08,326.84,76.7
MOH,0.18,0.09,273.95,48.1
MOH,0.18,0.1,235.25,27.2
MOH,0.18,0.11,205.72,11.2
MOH,0.18,0.12,182.47,-1.4
MPC,0.04,0.08,445.48,74.7
MPC,0.04,0.09,376.53,47.6
MPC,0.04,0.1,325.97,27.8
MPC,0.04,0.11,287.32,12.7
MPC,0.04,0.12,256.82,0.7
MPC,0.075,0.08,517.94,103.1
MPC,0.075,0.09,436.72,71.2
MPC,0.075,0.1,377.2,47.9
MPC,0.075,0.11,331.72,30.1
MPC,0.075,0.12,295.86,16.0
MPC,0.10999999999999999,0.08,599.98,135.3
MPC,0.10999999999999999,0.09,504.78,97.9
MPC,0.10999999999999999,0.1,435.07,70.6
MPC,0.10999999999999999,0.11,381.83,49.7
MPC,0.10999999999999999,0.12,339.86,33.3
MPC,0.145,0.08,692.53,171.5
MPC,0.145,0.09,581.51,128.0
MPC,0.145,0.1,500.23,96.1
MPC,0.145,0.11,438.19,71.8
MPC,0.145,0.12,389.32,52.7
MPC,0.18,0.08,796.61,212.4
MPC,0.18,0.09,667.7,161.8
MPC,0.18,0.1,573.37,124.8
MPC,0.18,0.11,501.41,96.6
MPC,0.18,0.12,444.74,74.4
MPWR,0.04,0.08,600.24,-61.3
MPWR,0.04,0.09,507.33,-67.3
MPWR,0.04,0.1,439.21,-71.7
MPWR,0.04,0.11,387.14,-75.0
MPWR,0.04,0.12,346.04,-77.7
MPWR,0.075,0.08,697.87,-55.0
MPWR,0.075,0.09,588.43,-62.0
MPWR,0.075,0.1,508.23,-67.2
MPWR,0.075,0.11,446.96,-71.2
MPWR,0.075,0.12,398.64,-74.3
MPWR,0.10999999999999999,0.08,808.41,-47.8
MPWR,0.10999999999999999,0.09,680.14,-56.1
MPWR,0.10999999999999999,0.1,586.21,-62.2
MPWR,0.10999999999999999,0.11,514.47,-66.8
MPWR,0.10999999999999999,0.12,457.93,-70.5
MPWR,0.145,0.08,933.12,-39.8
MPWR,0.145,0.09,783.52,-49.5
MPWR,0.145,0.1,674.01,-56.5
MPWR,0.145,0.11,590.42,-61.9
MPWR,0.145,0.12,524.57,-66.2
MPWR,0.18,0.08,1073.34,-30.8
MPWR,0.18,0.09,899.66,-42.0
MPWR,0.18,0.1,772.56,-50.2
MPWR,0.18,0.11,675.6,-56.4
MPWR,0.18,0.12,599.24,-61.3
MRK,0.04,0.08,189.53,70.2
MRK,0.04,0.09,160.19,43.8
MRK,0.04,0.1,138.68,24.5
MRK,0.04,0.11,122.24,9.8
MRK,0.04,0.12,109.26,-1.9
MRK,0.075,0.08,220.36,97.8
MRK,0.075,0.09,185.8,66.8
MRK,0.075,0.1,160.48,44.1
MRK,0.075,0.11,141.13,26.7
MRK,0.075,0.12,125.87,13.0
MRK,0.10999999999999999,0.08,255.26,129.2
MRK,0.10999999999999999,0.09,214.76,92.8
MRK,0.10999999999999999,0.1,185.1,66.2
MRK,0.10999999999999999,0.11,162.45,45.8
MRK,0.10999999999999999,0.12,144.59,29.8
MRK,0.145,0.08,294.63,164.5
MRK,0.145,0.09,247.4,122.1
MRK,0.145,0.1,212.82,91.1
MRK,0.145,0.11,186.43,67.4
MRK,0.145,0.12,165.64,48.7
MRK,0.18,0.08,338.91,204.3
MRK,0.18,0.09,284.07,155.0
MRK,0.18,0.1,243.94,119.0
MRK,0.18,0.11,213.32,91.5
MRK,0.18,0.12,189.21,69.9
MRVL,0.04,0.08,107.95,-39.0
MRVL,0.04,0.09,91.24,-48.4
MRVL,0.04,0.1,78.99,-55.3
MRVL,0.04,0.11,69.63,-60.6
MRVL,0.04,0.12,62.24,-64.8
MRVL,0.075,0.08,125.51,-29.0
MRVL,0.075,0.09,105.83,-40.2
MRVL,0.075,0.1,91.41,-48.3
MRVL,0.075,0.11,80.39,-54.6
MRVL,0.075,0.12,71.7,-59.5
MRVL,0.10999999999999999,0.08,145.39,-17.8
MRVL,0.10999999999999999,0.09,122.32,-30.8
MRVL,0.10999999999999999,0.1,105.43,-40.4
MRVL,0.10999999999999999,0.11,92.53,-47.7
MRVL,0.10999999999999999,0.12,82.36,-53.4
MRVL,0.145,0.08,167.82,-5.1
MRVL,0.145,0.09,140.92,-20.3
MRVL,0.145,0.1,121.22,-31.5
MRVL,0.145,0.11,106.19,-40.0
MRVL,0.145,0.12,94.34,-46.7
MRVL,0.18,0.08,193.04,9.1
MRVL,0.18,0.09,161.8,-8.5
MRVL,0.18,0.1,138.95,-21.5
MRVL,0.18,0.11,121.51,-31.3
MRVL,0.18,0.12,107.77,-39.1
MTZ,0.04,0.08,233.12,-43.8
MTZ,0.04,0.09,197.03,-52.5
MTZ,0.04,0.1,170.58,-58.9
MTZ,0.04,0.11,150.36,-63.8
MTZ,0.04,0.12,134.39,-67.6
MTZ,0.075,0.08,271.04,-34.7
MTZ,0.075,0.09,228.53,-44.9
MTZ,0.075,0.1,197.39,-52.4
MTZ,0.075,0.11,173.59,-58.2
MTZ,0.075,0.12,154.82,-62.7
MTZ,0.10999999999999999,0.08,313.97,-24.3
MTZ,0.10999999999999999,0.09,264.15,-36.3
MTZ,0.10999999999999999,0.1,227.67,-45.1
MTZ,0.10999999999999999,0.11,199.81,-51.8
MTZ,0.10999999999999999,0.12,177.85,-57.1
MTZ,0.145,0.08,362.4,-12.7
MTZ,0.145,0.09,304.3,-26.7
MTZ,0.145,0.1,261.77,-36.9
MTZ,0.145,0.11,229.31,-44.7
MTZ,0.145,0.12,203.73,-50.9
MTZ,0.18,0.08,416.86,0.5
MTZ,0.18,0.09,349.4,-15.8
MTZ,0.18,0.1,300.04,-27.7
MTZ,0.18,0.11,262.39,-36.8
MTZ,0.18,0.12,232.73,-43.9
MU,0.04,0.08,2041.66,181.7
MU,0.04,0.09,1725.63,138.1
MU,0.04,0.1,1493.94,106.2
MU,0.04,0.11,1316.81,81.7
MU,0.04,0.12,1177.02,62.4
MU,0.075,0.08,2373.74,227.6
MU,0.075,0.09,2001.48,176.2
MU,0.075,0.1,1728.7,138.6
MU,0.075,0.11,1520.3,109.8
MU,0.075,0.12,1355.92,87.1
MU,0.10999999999999999,0.08,2749.72,279.4
MU,0.10999999999999999,0.09,2313.44,219.2
MU,0.10999999999999999,0.1,1993.92,175.2
MU,0.10999999999999999,0.11,1749.93,141.5
MU,0.10999999999999999,0.12,1557.6,114.9
MU,0.145,0.08,3173.89,338.0
MU,0.145,0.09,2665.06,267.8
MU,0.145,0.1,2292.56,216.4
MU,0.145,0.11,2008.26,177.1
MU,0.145,0.12,1784.27,146.2
MU,0.18,0.08,3650.87,403.8
MU,0.18,0.09,3060.09,322.3
MU,0.18,0.1,2627.78,262.6
MU,0.18,0.11,2297.97,217.1
MU,0.18,0.12,2038.26,181.3
MXL,0.04,0.08,37.18,-59.7
MXL,0.04,0.09,31.43,-66.0
MXL,0.04,0.1,27.21,-70.5
MXL,0.04,0.11,23.98,-74.0
MXL,0.04,0.12,21.44,-76.8
MXL,0.075,0.08,43.23,-53.2
MXL,0.075,0.09,36.45,-60.5
MXL,0.075,0.1,31.48,-65.9
MXL,0.075,0.11,27.69,-70.0
MXL,0.075,0.12,24.69,-73.3
MXL,0.10999999999999999,0.08,50.08,-45.8
MXL,0.10999999999999999,0.09,42.13,-54.4
MXL,0.10999999999999999,0.1,36.31,-60.7
MXL,0.10999999999999999,0.11,31.87,-65.5
MXL,0.10999999999999999,0.12,28.37,-69.3
MXL,0.145,0.08,57.8,-37.4
MXL,0.145,0.09,48.53,-47.4
MXL,0.145,0.1,41.75,-54.8
MXL,0.145,0.11,36.57,-60.4
MXL,0.145,0.12,32.49,-64.8
MXL,0.18,0.08,66.49,-28.0
MXL,0.18,0.09,55.73,-39.6
MXL,0.18,0.1,47.86,-48.2
MXL,0.18,0.11,41.85,-54.7
MXL,0.18,0.12,37.12,-59.8
NCC.L,0.04,0.08,1.13,-99.2
NCC.L,0.04,0.09,0.96,-99.3
NCC.L,0.04,0.1,0.83,-99.4
NCC.L,0.04,0.11,0.73,-99.5
NCC.L,0.04,0.12,0.65,-99.5
NCC.L,0.075,0.08,1.32,-99.0
NCC.L,0.075,0.09,1.11,-99.2
NCC.L,0.075,0.1,0.96,-99.3
NCC.L,0.075,0.11,0.84,-99.4
NCC.L,0.075,0.12,0.75,-99.5
NCC.L,0.10999999999999999,0.08,1.53,-98.9
NCC.L,0.10999999999999999,0.09,1.29,-99.1
NCC.L,0.10999999999999999,0.1,1.11,-99.2
NCC.L,0.10999999999999999,0.11,0.97,-99.3
NCC.L,0.10999999999999999,0.12,0.87,-99.4
NCC.L,0.145,0.08,1.76,-98.7
NCC.L,0.145,0.09,1.48,-98.9
NCC.L,0.145,0.1,1.27,-99.1
NCC.L,0.145,0.11,1.12,-99.2
NCC.L,0.145,0.12,0.99,-99.3
NCC.L,0.18,0.08,2.03,-98.5
NCC.L,0.18,0.09,1.7,-98.8
NCC.L,0.18,0.1,1.46,-98.9
NCC.L,0.18,0.11,1.28,-99.1
NCC.L,0.18,0.12,1.13,-99.2
NDSN,0.04,0.08,245.5,-10.7
NDSN,0.04,0.09,207.5,-24.5
NDSN,0.04,0.1,179.64,-34.6
NDSN,0.04,0.11,158.34,-42.4
NDSN,0.04,0.12,141.53,-48.5
NDSN,0.075,0.08,285.43,3.8
NDSN,0.075,0.09,240.67,-12.4
NDSN,0.075,0.1,207.87,-24.4
NDSN,0.075,0.11,182.81,-33.5
NDSN,0.075,0.12,163.04,-40.7
NDSN,0.10999999999999999,0.08,330.64,20.3
NDSN,0.10999999999999999,0.09,278.18,1.2
NDSN,0.10999999999999999,0.1,239.76,-12.8
NDSN,0.10999999999999999,0.11,210.42,-23.4
NDSN,0.10999999999999999,0.12,187.3,-31.9
NDSN,0.145,0.08,381.65,38.8
NDSN,0.145,0.09,320.46,16.6
NDSN,0.145,0.1,275.67,0.3
NDSN,0.145,0.11,241.48,-12.1
NDSN,0.145,0.12,214.55,-21.9
NDSN,0.18,0.08,439.0,59.7
NDSN,0.18,0.09,367.96,33.9
NDSN,0.18,0.1,315.98,15.0
NDSN,0.18,0.11,276.32,0.5
NDSN,0.18,0.12,245.09,-10.8
NDX1.DE,0.04,0.08,46.04,1.7
NDX1.DE,0.04,0.09,38.91,-14.1
NDX1.DE,0.04,0.1,33.69,-25.6
NDX1.DE,0.04,0.11,29.69,-34.4
NDX1.DE,0.04,0.12,26.54,-41.4
NDX1.DE,0.075,0.08,53.52,18.2
NDX1.DE,0.075,0.09,45.13,-0.3
NDX1.DE,0.075,0.1,38.98,-13.9
NDX1.DE,0.075,0.11,34.28,-24.3
NDX1.DE,0.075,0.12,30.57,-32.5
NDX1.DE,0.10999999999999999,0.08,62.0,36.9
NDX1.DE,0.10999999999999999,0.09,52.16,15.2
NDX1.DE,0.10999999999999999,0.1,44.96,-0.7
NDX1.DE,0.10999999999999999,0.11,39.46,-12.9
NDX1.DE,0.10999999999999999,0.12,35.12,-22.4
NDX1.DE,0.145,0.08,71.56,58.0
NDX1.DE,0.145,0.09,60.09,32.7
NDX1.DE,0.145,0.1,51.69,14.2
NDX1.DE,0.145,0.11,45.28,0.0
NDX1.DE,0.145,0.12,40.23,-11.1
NDX1.DE,0.18,0.08,82.32,81.8
NDX1.DE,0.18,0.09,69.0,52.4
NDX1.DE,0.18,0.1,59.25,30.9
NDX1.DE,0.18,0.11,51.81,14.4
NDX1.DE,0.18,0.12,45.96,1.5
NEE,0.04,0.08,87.38,-6.4
NEE,0.04,0.09,73.86,-20.9
NEE,0.04,0.1,63.94,-31.5
NEE,0.04,0.11,56.36,-39.6
NEE,0.04,0.12,50.38,-46.0
NEE,0.075,0.08,101.6,8.8
NEE,0.075,0.09,85.66,-8.2
NEE,0.075,0.1,73.99,-20.7
NEE,0.075,0.11,65.07,-30.3
NEE,0.075,0.12,58.03,-37.8
NEE,0.10999999999999999,0.08,117.69,26.1
NEE,0.10999999999999999,0.09,99.02,6.1
NEE,0.10999999999999999,0.1,85.34,-8.6
NEE,0.10999999999999999,0.11,74.9,-19.8
NEE,0.10999999999999999,0.12,66.67,-28.6
NEE,0.145,0.08,135.84,45.5
NEE,0.145,0.09,114.06,22.2
NEE,0.145,0.1,98.12,5.1
NEE,0.145,0.11,85.95,-7.9
NEE,0.145,0.12,76.37,-18.2
NEE,0.18,0.08,156.26,67.4
NEE,0.18,0.09,130.97,40.3
NEE,0.18,0.1,112.47,20.5
NEE,0.18,0.11,98.35,5.3
NEE,0.18,0.12,87.24,-6.6
NET,0.04,0.08,30.35,-84.6
NET,0.04,0.09,25.65,-87.0
NET,0.04,0.1,22.21,-88.8
NET,0.04,0.11,19.58,-90.1
NET,0.04,0.12,17.5,-91.1
NET,0.075,0.08,35.29,-82.1
NET,0.075,0.09,29.76,-84.9
NET,0.075,0.1,25.7,-87.0
NET,0.075,0.11,22.6,-88.6
NET,0.075,0.12,20.16,-89.8
NET,0.10999999999999999,0.08,40.88,-79.3
NET,0.10999999999999999,0.09,34.39,-82.6
NET,0.10999999999999999,0.1,29.64,-85.0
NET,0.10999999999999999,0.11,26.02,-86.8
NET,0.10999999999999999,0.12,23.16,-88.3
NET,0.145,0.08,47.19,-76.1
NET,0.145,0.09,39.62,-79.9
NET,0.145,0.1,34.08,-82.7
NET,0.145,0.11,29.86,-84.9
NET,0.145,0.12,26.53,-86.6
NET,0.18,0.08,54.28,-72.5
NET,0.18,0.09,45.49,-77.0
NET,0.18,0.1,39.07,-80.2
NET,0.18,0.11,34.16,-82.7
NET,0.18,0.12,30.3,-84.7
NEX.PA,0.04,0.08,181.22,10.9
NEX.PA,0.04,0.09,153.17,-6.3
NEX.PA,0.04,0.1,132.61,-18.8
NEX.PA,0.04,0.11,116.88,-28.5
NEX.PA,0.04,0.12,104.48,-36.1
NEX.PA,0.075,0.08,210.7,28.9
NEX.PA,0.075,0.09,177.66,8.7
NEX.PA,0.075,0.1,153.45,-6.1
NEX.PA,0.075,0.11,134.95,-17.4
NEX.PA,0.075,0.12,120.36,-26.3
NEX.PA,0.10999999999999999,0.08,244.07,49.4
NEX.PA,0.10999999999999999,0.09,205.35,25.7
NEX.PA,0.10999999999999999,0.1,176.99,8.3
NEX.PA,0.10999999999999999,0.11,155.33,-4.9
NEX.PA,0.10999999999999999,0.12,138.26,-15.4
NEX.PA,0.145,0.08,281.73,72.4
NEX.PA,0.145,0.09,236.56,44.8
NEX.PA,0.145,0.1,203.5,24.5
NEX.PA,0.145,0.11,178.26,9.1
NEX.PA,0.145,0.12,158.38,-3.1
NEX.PA,0.18,0.08,324.06,98.3
NEX.PA,0.18,0.09,271.62,66.2
NEX.PA,0.18,0.1,233.25,42.7
NEX.PA,0.18,0.11,203.98,24.8
NEX.PA,0.18,0.12,180.92,10.7
NGG,0.04,0.08,129.47,60.6
NGG,0.04,0.09,109.43,35.7
NGG,0.04,0.1,94.74,17.5
NGG,0.04,0.11,83.5,3.6
NGG,0.04,0.12,74.64,-7.4
NGG,0.075,0.08,150.53,86.7
NGG,0.075,0.09,126.92,57.4
NGG,0.075,0.1,109.62,35.9
NGG,0.075,0.11,96.41,19.6
NGG,0.075,0.12,85.98,6.6
NGG,0.10999999999999999,0.08,174.37,116.2
NGG,0.10999999999999999,0.09,146.7,81.9
NGG,0.10999999999999999,0.1,126.44,56.8
NGG,0.10999999999999999,0.11,110.97,37.6
NGG,0.10999999999999999,0.12,98.77,22.5
NGG,0.145,0.08,201.27,149.6
NGG,0.145,0.09,169.0,109.6
NGG,0.145,0.1,145.38,80.3
NGG,0.145,0.11,127.35,57.9
NGG,0.145,0.12,113.15,40.3
NGG,0.18,0.08,231.51,187.1
NGG,0.18,0.09,194.05,140.6
NGG,0.18,0.1,166.64,106.6
NGG,0.18,0.11,145.72,80.7
NGG,0.18,0.12,129.25,60.3
NOC,0.04,0.08,600.72,11.1
NOC,0.04,0.09,507.74,-6.1
NOC,0.04,0.1,439.57,-18.7
NOC,0.04,0.11,387.45,-28.3
NOC,0.04,0.12,346.32,-35.9
NOC,0.075,0.08,698.43,29.2
NOC,0.075,0.09,588.9,8.9
NOC,0.075,0.1,508.64,-5.9
NOC,0.075,0.11,447.32,-17.3
