ticker,current_price,median_price,p10,p90,prob_50pct_up,prob_30pct_down,mean_price,std_price
HOLX,76.01,144.7560135776094,117.28059190909214,174.6679051195051,92.65,0.0,145.55858147591962,21.86450837354566
HON,213.24,343.6748274129369,279.531032878184,411.8396473541114,67.60000000000001,0.0,344.73722170231457,50.668690758157446
HUM,305.12,459.30623691164493,372.5847458387918,545.5851613793532,51.0,0.0,459.35654288088233,67.20609423805882
HXL,88.65,94.37048935649193,77.30894591660996,113.19056989385847,0.2,0.25,94.91010499397235,13.76180565116387
IBE.MC,19.2,31.900905941090038,26.13209180752841,38.44807502572001,74.15,0.0,32.116582111896854,4.732757396495706
IBM,219.3,403.58862641150057,327.4333859056718,479.52534904352416,89.55,0.0,404.4381823937387,58.54465481871306
ICHR,73.27,78.017574678897,63.450007021537964,93.09446729014302,0.2,0.4,78.03558328655807,11.445962703040179
IEX,207.69,275.9587484894992,225.40465863421,329.7801310859948,19.6,0.0,277.25538866221433,39.39424651860931
IFX.DE,65.19,77.08691442617115,63.35331124605636,92.11701622607941,4.05,0.0,77.35573210971774,11.043452884569543
ILMN,142.54,177.0359034767308,144.83472949337624,212.8616308478933,9.55,0.0,177.76683790548947,25.95535145273387
IMI.L,2646.0,45.314599115927784,36.93963421502454,53.51905629135616,0.0,100.0,45.319478657135114,6.387248614645875
INDI,4.19,4.30923985925101,3.5156999005218554,5.158484076279307,0.05,0.5,4.323085465822126,0.6253043735451757
INOD,96.1,59.67166973148291,48.19297286296201,71.59540508029046,0.0,79.3,59.9316804593142,8.75140629290185
IONQ,51.95,21.090860535367028,15.116223624278941,28.887984520629477,0.0,99.1,21.633332469579962,5.327068286600948
IR,70.35,114.62962658785389,94.00926054101218,137.74459196958324,69.45,0.0,115.28161275975982,16.84786937147654
IRDM,41.62,40.13749414845056,32.667649296515066,47.81420587377062,0.0,2.1,40.18608285886096,5.779201538973117
ISRG,421.12,353.5722837853218,288.0540930158724,419.9728842035449,0.0,12.85,353.5429348575799,50.28266075642566
ITT,194.57,274.23419106168353,223.75876480062456,324.0888084102556,33.300000000000004,0.0,274.5603816922546,38.736202877100645
ITW,247.68,366.429069368913,296.5191678150623,437.0009274944149,46.5,0.0,367.069271304152,53.284214418748554
JBL,339.82,438.99851064542656,356.50131750375004,518.5732605657346,13.25,0.0,437.8064936767038,62.68771528855995
JCI,143.08,170.26580554794998,138.37869301811924,203.32733310805145,4.35,0.0,171.02554107212134,24.750029004392132
JNJ,226.71,379.5035653145744,307.0731057507416,454.2000797864165,75.5,0.0,380.18275074490407,55.91608934000299
KLAC,1804.32,1473.6961243128355,1209.4338507042892,1769.7457948790354,0.0,15.65,1485.6098751331283,215.59107450430952
KLIC,102.04,127.2236765943953,103.01769351590424,151.2196291942812,8.4,0.0,127.30364291544885,18.470011149187375
KMI,33.63,45.47498877943559,37.60662535021122,54.54875213314285,24.7,0.0,45.836751354352764,6.592118718944542
KNEBV.HE,51.0,73.79705131886084,60.920380078545506,88.58104906578555,41.0,0.0,74.29574443490283,10.574620158098663
KTOS,52.09,32.77705459024564,26.47279826126606,39.267454422121816,0.0,77.64999999999999,32.78708629518751,4.8241652838636275
LASR,75.61,20.113494680651772,16.39134788459997,24.041730099907983,0.0,100.0,20.14131249621193,2.9094965088657445
LDO.MI,48.99,82.17663362275472,67.76325582946401,98.0785695911373,77.5,0.0,82.62502057027866,11.758630852210807
LDOS,123.69,391.980251635823,318.2571271314667,468.0744646955778,100.0,0.0,393.97010923258085,56.84991081615209
LECO,260.92,359.0101346054252,291.632706867028,431.29588922417184,29.299999999999997,0.0,361.08266685843364,52.65507854017117
LEU,182.6,118.21001890480625,95.88056462748466,141.68708919108798,0.0,71.55,118.4363616804026,17.154329692225733
LH,250.4,581.0525114522889,472.550530228416,694.0378230678418,99.75,0.0,582.0493439147058,84.40279036407483
LHX,303.39,409.4765527309611,332.31263560552037,489.7049782534181,23.05,0.0,410.78272481284546,59.78332681966575
LLY,1004.92,1333.4456016050044,1079.4956504088814,1593.6064820263675,18.5,0.0,1330.6769618243438,195.64778909678301
LMT,516.01,962.246789098268,773.9618451643366,1151.5136123213679,89.95,0.0,963.6612884094907,142.15264416213276
LNG,241.84,577.2770453790018,469.040513528252,688.2930480112201,99.95,0.0,578.4970815578666,82.86626691000403
LONN.SW,469.4,648.7726373244739,530.2367735859066,776.5434433363577,28.4,0.0,652.0272097431263,93.66061268142512
LR.PA,152.1,192.4724384436033,156.691042429198,229.34283468698314,10.85,0.0,193.14033857845766,27.95073101213721
LRCX,284.72,236.5198408120101,192.6700406293711,283.4054492429215,0.0,14.000000000000002,237.476713483784,34.53036469044674
LSCC,120.11,69.37051280869461,56.05641999551223,82.98124164467265,0.0,91.8,69.33333604252674,9.977297468458692
MDB,312.16,211.612788644685,173.3459579481738,253.03775350544467,0.0,58.45,212.60025273184203,30.967119775642434
MDT,76.15,182.08450973068227,146.62940062204464,216.12080277840917,99.95,0.0,182.07812583869864,26.628345131868322
MNDY,71.97,164.11817632912886,132.28811450104322,194.91130253120926,99.7,0.0,163.85744531470922,23.686686907120574
MOH,184.99,274.9390789274072,223.36937486476614,327.19040235647645,47.75,0.0,275.1961229037351,39.77971973775682
MPC,255.03,670.0567576306157,546.5490744055264,800.6544315773922,100.0,0.0,671.6875289111755,98.50810898978803
MPWR,1550.02,902.1807136009904,729.1530012107195,1080.332264478982,0.0,90.60000000000001,907.0307973876143,132.35830894966188
MRK,111.38,284.8986559737716,231.3758805714411,340.3993054962319,100.0,0.0,285.1543900125948,41.61037260281393
MRVL,176.89,162.19087067279764,131.45147635802738,193.6145373655345,0.0,4.8500000000000005,162.62167459704253,23.694386922378566
