ticker,company,theme,metric_type,price,mkt_cap,current_metric,current_multiple,bull_cagr,bull_multiple,bull_price,bull_upside,base_cagr,base_multiple,base_price,base_upside,bear_cagr,bear_multiple,bear_price,bear_upside,weighted_price,weighted_upside,bull_prob,base_prob,bear_prob
ENGI.PA,ENGI.PA,Energy transition & grids,Fwd EPS,26.79,68071632896.0,2.08775,12.8x,0.18,28.0,96.046721624,258.51706466592015,0.12,22.0,64.52904550400002,140.86989736468843,0.04,15.0,35.22652224000001,31.491311086226247,65.08283371800002,142.93704262038082,0.25,0.5,0.25
ENPH,ENPH,Energy transition & grids,Fwd EPS,70.28,9262779392.0,2.43926,28.8x,0.18,28.0,112.21790261695999,59.672599056573695,0.12,22.0,75.39366281216003,7.276128076494071,0.04,15.0,41.1575364096,-41.43776834149118,76.04069116272001,8.196771717017647,0.25,0.5,0.25
ENR.DE,ENR.DE,Energy transition & grids,Fwd EPS,170.34,144933535744.0,5.93153,28.7x,0.18,28.0,272.87942077087996,60.196912510790156,0.12,22.0,183.33419675648005,7.6283883741223635,0.04,15.0,100.08246842880001,-41.245468810144416,184.90757067816003,8.552055112222634,0.25,0.5,0.25
ENTG,ENTG,AI infrastructure & compute,Fwd EPS,140.0,21322000384.0,4.61425,30.3x,0.18,28.0,212.278091368,51.62720811999999,0.12,22.0,142.61915852800004,1.870827520000029,0.04,15.0,77.85605568,-44.38853165714286,143.84311602600002,2.7450828757142887,0.25,0.5,0.25
EOG,EOG,Energy transition & grids,Fwd EPS,134.3,71532011520.0,14.60635,9.2x,0.18,28.0,671.9636126895999,400.345206768131,0.12,22.0,451.45914204160016,236.1572167100522,0.04,15.0,246.45235929600005,83.5088304512286,455.33356401720005,239.04211765986597,0.25,0.5,0.25
ESLT,ESLT,Industrial automation & robotics,Fwd EPS,828.81,38780637184.0,17.32604,47.8x,0.18,28.0,797.0826682918399,-3.8280585065527672,0.12,22.0,535.5204519526401,-35.38682545424885,0.04,15.0,292.3415798784,-64.72755156448402,540.11628801888,-34.83231524488362,0.25,0.5,0.25
ESTC,ESTC,Cybersecurity & digital trust,Fwd EPS,53.9,5578704384.0,2.83928,19.0x,0.18,28.0,130.62078111488,142.33911153038963,0.12,22.0,87.75764738048002,62.81567232000005,0.04,15.0,47.9070578688,-11.118631041187378,88.51078343616001,64.21295628230057,0.25,0.5,0.25
ET,ET,Energy transition & grids,Fwd EPS,19.33,66517606400.0,1.52683,12.7x,0.18,28.0,70.24165535968,263.38155902576307,0.12,22.0,47.19189680128001,144.1381107153648,0.04,15.0,25.7621415168,33.2754346445939,47.59689761976,146.23330377527162,0.25,0.5,0.25
ETN,ETN,Industrial automation & robotics,Fwd EPS,406.37,157793468416.0,15.72168,25.8x,0.18,28.0,723.2742533452799,77.984165500721,0.12,22.0,485.93222565888016,19.578764588645846,0.04,15.0,265.27127777280003,-34.72173689671973,490.10249560896006,20.60498944532323,0.25,0.5,0.25
EW,EW,Health Tech,Fwd EPS,86.51,49812459520.0,3.36526,25.7x,0.18,28.0,154.81843631296,78.96016219276383,0.12,22.0,104.01485602816004,20.23448853099068,0.04,15.0,56.78189736960001,-34.36377601479597,104.90751143472002,21.266340809987305,0.25,0.5,0.25
EXC,EXC,Energy transition & grids,Fwd EPS,46.19,47261982720.0,3.03743,15.2x,0.18,28.0,139.73665125728,202.5257658741719,0.12,22.0,93.88215001088003,103.2521108700585,0.04,15.0,51.2504348928,10.955693641047848,94.68784654296,104.99642031383418,0.25,0.5,0.25
FANG,FANG,Energy transition & grids,Fwd EPS,192.84,54248456192.0,17.39909,11.1x,0.18,28.0,800.4433259446399,315.0815836676208,0.12,22.0,537.7783117414402,178.87280218908953,0.04,15.0,293.5741496064,52.23716532171749,542.3935247584801,181.26608834187934,0.25,0.5,0.25
FAST,FAST,Industrial automation & robotics,Fwd EPS,44.82,51454930944.0,1.36747,32.8x,0.18,28.0,62.91031513311999,40.36214889138774,0.12,22.0,42.26633162752001,-5.697609041677798,0.04,15.0,23.0732666112,-48.52015481659973,42.62906124984001,-4.888306002141885,0.25,0.5,0.25
FE,FE,Energy transition & grids,Fwd EPS,46.78,27059009536.0,2.94686,15.9x,0.18,28.0,135.56998782656,189.80330873569903,0.12,22.0,91.08277477376002,94.70452067926469,0.04,15.0,49.722250905600006,6.289548750748186,91.86444706992002,96.37547471124415,0.25,0.5,0.25
FLEX,FLEX,AI infrastructure & compute,Fwd EPS,145.79,53414236160.0,6.78621,21.5x,0.18,28.0,312.1988852841599,114.14286664665609,0.12,22.0,209.75100174336006,43.872008878084976,0.04,15.0,114.5034498816,-21.460011055902317,211.55108466312,45.10671833673092,0.25,0.5,0.25
FLNC,FLNC,Energy transition & grids,Fwd EPS,21.22,3911072768.0,0.12899,164.5x,0.18,28.0,5.934171535039999,-72.03500690367578,0.12,22.0,3.986876579840001,-81.21170320527804,0.04,15.0,2.1764431104,-89.74343491800188,4.021091951280001,-81.05046205805844,0.25,0.5,0.25
FLS,FLS,Industrial automation & robotics,Fwd EPS,72.97,9326078976.0,4.61384,15.8x,0.18,28.0,212.25922936063995,190.88560964867747,0.12,22.0,142.60648607744002,95.43166517396193,0.04,15.0,77.8491377664,6.686498240920935,143.83033482048,97.10885955938058,0.25,0.5,0.25
FORM,FORM,Quantum / frontier compute,Fwd EPS,133.03,10370322432.0,2.71875,48.9x,0.18,28.0,125.07581099999999,-5.979244531308736,0.12,22.0,84.03225600000003,-36.83210102984287,0.04,15.0,45.87336,-65.51653010599114,84.75342075000002,-36.289994174246395,0.25,0.5,0.25
FRSH,FRSH,Cybersecurity & digital trust,Fwd EPS,8.98,2482378752.0,0.8029,11.2x,0.18,28.0,36.93733099839999,311.328852988864,0.12,22.0,24.816367206400006,176.35152791091318,0.04,15.0,13.547299584,50.860797149220474,25.0293412488,178.72317648997776,0.25,0.5,0.25
FSLR,FSLR,Energy transition & grids,Fwd EPS,273.67,29406763008.0,23.44154,11.7x,0.18,28.0,1078.4256097798398,294.0605874885226,0.12,22.0,724.5408700006403,164.7498337416013,0.04,15.0,395.5281667584,44.52741139269922,730.7588791348801,167.02191659110608,0.25,0.5,0.25
FTNT,FTNT,Cybersecurity & digital trust,Fwd EPS,127.93,93727711232.0,3.42531,37.3x,0.18,28.0,157.58103031776,23.177542654389114,0.12,22.0,105.87090640896004,-17.243096686500405,0.04,15.0,57.795118617600004,-54.822857330102394,106.77949043832001,-16.532877012178528,0.25,0.5,0.25
FTV,FTV,Industrial automation & robotics,Fwd EPS,59.91,18264223744.0,3.21606,18.6x,0.18,28.0,147.95450582976,146.96128497706562,0.12,22.0,99.40332036096002,65.92108222493745,0.04,15.0,54.264451737600005,-9.423382177265882,100.25639957232,67.34501681241865,0.25,0.5,0.25
GD,GD,Industrial automation & robotics,Fwd EPS,342.69,92673720320.0,18.14592,18.9x,0.18,28.0,834.80116242432,143.60242855768183,0.12,22.0,560.8616440627202,63.66443259585053,0.04,15.0,306.1753823232,-10.655291276897493,565.6749582182401,65.06900061812138,0.25,0.5,0.25
GE,GE,Industrial automation & robotics,Fwd EPS,317.21,331430395904.0,8.67706,36.6x,0.18,28.0,399.18724288576,25.843208879215673,0.12,22.0,268.19418013696014,-15.452167290766317,0.04,15.0,146.4076862976,-53.84518574521609,270.4958223643201,-14.72657786188326,0.25,0.5,0.25
GEN,GEN,Cybersecurity & digital trust,Fwd EPS,24.6,14819872768.0,3.28675,7.5x,0.18,28.0,151.20659192799997,514.6609427967478,0.12,22.0,101.58823628800003,312.96031011382127,0.04,15.0,55.45720128000001,125.43577756097561,102.460066446,316.5043351463415,0.25,0.5,0.25
GEV,GEV,Energy transition & grids,Fwd EPS,1031.89,277289500672.0,24.51159,42.1x,0.18,28.0,1127.65314874464,9.28036406444872,0.12,22.0,757.6144205414402,-26.579924164257807,0.04,15.0,413.5830776064001,-59.91984827778154,764.1162668584801,-25.949833135462107,0.25,0.5,0.25
GFS,GFS,AI infrastructure & compute,Fwd EPS,81.11,44482060288.0,2.51233,32.3x,0.18,28.0,115.57948036767998,42.49720178483538,0.12,22.0,77.65214076928002,-4.2631725196892845,0.04,15.0,42.3904435968,-47.73709333399088,78.31855137576,-3.4415591471335327,0.25,0.5,0.25
GGG,GGG,Industrial automation & robotics,Fwd EPS,76.02,12616900608.0,3.37636,22.5x,0.18,28.0,155.32909065855998,104.32661228434621,0.12,22.0,104.35793944576002,37.27695270423577,0.04,15.0,56.9691872256,-25.060264107340167,105.25353919392002,38.45506339636942,0.25,0.5,0.25
GMAB.CO,GMAB.CO,Health Tech,Fwd EPS,1676.5,102926041088.0,105.62415,15.9x,0.18,28.0,4859.2280358384,189.8436048815031,0.12,22.0,3264.675167846401,94.73159366814204,0.04,15.0,1782.192057984,6.304327944169397,3292.692607378801,96.40278004048916,0.25,0.5,0.25
GNRC,GNRC,Industrial automation & robotics,Fwd EPS,280.53,16514430976.0,11.0941,25.3x,0.18,28.0,510.3829167135999,81.93523570156489,0.12,22.0,342.9010579456001,22.233293389512742,0.04,15.0,187.19030553599998,-33.27262484012405,345.8438345352,23.282299410116593,0.25,0.5,0.25
GSAT,GSAT,Quantum / frontier compute,Fwd EPS,84.3,10856906752.0,0.3063,275.2x,0.18,28.0,14.091299644800001,-83.284342058363,0.12,22.0,9.467247820800003,-88.76957553879004,0.04,15.0,5.168187648000001,-93.86929104626334,9.548495733600001,-88.67319604555159,0.25,0.5,0.25
GSK,GSK,Health Tech,Fwd EPS,51.58,103461773312.0,5.21875,9.9x,0.18,28.0,240.08805099999995,365.4673342380767,0.12,22.0,161.30329600000005,212.72449786739057,0.04,15.0,88.05576,70.71686700271425,162.68760075,215.408299243893,0.25,0.5,0.25
HAL,HAL,Energy transition & grids,Fwd EPS,39.6,33081749504.0,2.90345,13.6x,0.18,28.0,133.5729152912,237.30534164444438,0.12,22.0,89.74104043520002,126.61878897777781,0.04,15.0,48.989795712,23.711605333333342,90.5111979684,128.56363123333333,0.25,0.5,0.25
HEXA-B.ST,HEXA-B.ST,Industrial automation & robotics,Fwd EPS,84.44,226668871680.0,5.33,15.8x,0.18,28.0,245.20609567999998,190.39092335386073,0.12,22.0,164.74185728000006,95.09930990052115,0.04,15.0,89.93287680000002,6.505064898152546,166.15567176000002,96.77365201326388,0.25,0.5,0.25
HII,HII,Industrial automation & robotics,Fwd EPS,317.56,12513142784.0,20.36864,15.6x,0.18,28.0,937.0571648614399,195.08035170091946,0.12,22.0,629.5623984742401,98.2499050492002,0.04,15.0,343.6792479744,8.224980468069031,634.96530244608,99.95128556684722,0.25,0.5,0.25
HIK.L,HIK.L,Health Tech,Fwd EPS,1473.0,3137939456.0,1.8472247,797.4x,0.18,28.0,84.98138021213119,-94.2307277520617,0.12,22.0,57.09478947307522,-96.12391110162423,0.04,15.0,31.168148474112,-97.88403608458167,57.584776908098405,-96.09064650997296,0.25,0.5,0.25
HLMA.L,HLMA.L,Industrial automation & robotics,Fwd EPS,4544.0,17162763264.0,1.27377,3567.4x,0.18,28.0,58.59965637792,-98.71039488604929,0.12,22.0,39.37021304832001,-99.1335780579155,0.04,15.0,21.492270259200005,-99.52701870028169,39.708088183440005,-99.1261424255405,0.25,0.5,0.25
HO.PA,HO.PA,Industrial automation & robotics,Fwd EPS,238.4,48986783744.0,12.28452,19.4x,0.18,28.0,565.14806500992,137.05875210147647,0.12,22.0,379.6950545203201,59.26805978201348,0.04,15.0,207.27621457920003,-13.055279119463082,382.9535971574401,60.63489813651009,0.25,0.5,0.25
HOLX,HOLX,Health Tech,Fwd EPS,76.01,16968846336.0,4.861,15.6x,0.18,28.0,223.62979945599997,194.21102414945395,0.12,22.0,150.24581017600002,97.66584683068018,0.04,15.0,82.01945856,7.906142033942909,151.535219592,99.36221496118931,0.25,0.5,0.25
HON,HON,Industrial automation & robotics,Fwd EPS,231.55,146722390016.0,11.45882,20.2x,0.18,28.0,527.16182238272,127.66651798001294,0.12,22.0,354.17397542912005,52.95788185235155,0.04,15.0,193.34421150720001,-16.500016623968904,357.21349618704,54.27056626518678,0.25,0.5,0.25
HUM,HUM,Health Tech,Fwd EPS,306.27,36771233792.0,15.47991,19.8x,0.18,28.0,712.1516496393599,132.52412891871876,0.12,22.0,478.45949792256016,56.22147057255369,0.04,15.0,261.19190223360005,-14.718417659712003,482.5656369295201,57.56216310102855,0.25,0.5,0.25
HXL,HXL,Industrial automation & robotics,Fwd EPS,88.2,6652677632.0,3.17617,27.8x,0.18,28.0,146.11937052832,65.66822055365078,0.12,22.0,98.17038364672004,11.304289848888939,0.04,15.0,53.5913893632,-39.23878757006803,99.01288179624002,12.25950317034017,0.25,0.5,0.25
IBE.MC,IBE.MC,Energy transition & grids,Fwd EPS,19.585,132352401408.0,1.06967,18.3x,0.18,28.0,49.210057104319986,151.26401380811836,0.12,22.0,33.06180534272001,68.81187308001024,0.04,15.0,18.0484991232,-7.845294239468991,33.34554172824,70.26061643216748,0.25,0.5,0.25
IBM,IBM,Quantum / frontier compute,Fwd EPS,255.2,239858728960.0,13.45469,19.0x,0.18,28.0,618.9816141622399,142.54765445228838,0.12,22.0,415.86315567104015,62.95578200275869,0.04,15.0,227.0204461824,-11.042144912852658,419.43209292168007,64.35426838623827,0.25,0.5,0.25
ICHR,ICHR,AI infrastructure & compute,Fwd EPS,73.74,2571096320.0,2.61286,28.2x,0.18,28.0,120.20435256255998,63.011055821209624,0.12,22.0,80.75936382976002,9.519072185733691,0.04,15.0,44.086682265600004,-40.21334110984539,81.45244062192,10.458964770707912,0.25,0.5,0.25
IEX,IEX,Industrial automation & robotics,Fwd EPS,211.75,15672687616.0,9.2268,22.9x,0.18,28.0,424.4779744128,100.46185332363638,0.12,22.0,285.1857727488001,34.68041216000004,0.04,15.0,155.68342732800002,-26.477720270129858,287.6332368096001,35.836239343376654,0.25,0.5,0.25
IFX.DE,IFX.DE,AI infrastructure & compute,Fwd EPS,78.36,101828796416.0,2.56975,30.5x,0.18,28.0,118.221081496,50.86916985196528,0.12,22.0,79.42690201600001,1.361539070954576,0.04,15.0,43.35928896,-44.666553139356814,80.10854362200001,2.23142371362941,0.25,0.5,0.25
ILMN,ILMN,Health Tech,Fwd EPS,150.17,22720720896.0,5.92997,25.3x,0.18,28.0,272.80765313311997,81.66588075722181,0.12,22.0,183.28597962752005,22.052327114283866,0.04,15.0,100.0561466112,-33.37141465592328,184.85893974984,23.09978008246656,0.25,0.5,0.25
IMI.L,IMI.L,Industrial automation & robotics,Fwd EPS,2788.0,6654246912.0,1.52335,1830.2x,0.18,28.0,70.08155832159999,-97.48631426393113,0.12,22.0,47.08433551360001,-98.3111787835868,0.04,15.0,25.703423616000002,-99.07806945423242,47.48841324120001,-98.29668532133428,0.25,0.5,0.25
INDI,INDI,Quantum / frontier compute,Fwd EPS,5.16,1090249088.0,0.14351,36.0x,0.18,28.0,6.602162624959999,27.948888080620126,0.12,22.0,4.435666780160001,-14.03746550077518,0.04,15.0,2.4214384896,-53.07289748837209,4.4737336687200004,-13.299735102325572,0.25,0.5,0.25
INFQ,INFQ,Quantum / frontier compute,Rev/Sh,15.46,3373324032.0,0.1540901882052939,100.3x,0.45,30.0,14.092896000520925,-8.84284605096427,0.28,20.0,6.463010927502172,-58.19527213776085,0.1,12.0,2.461128486014955,-84.08066956005851,6.588329087585397,-57.38467601820572,0.2,0.45,0.35
INOD,INOD,AI infrastructure & compute,Fwd EPS,89.0,2906326784.0,2.006,44.4x,0.18,28.0,92.28582137599999,3.69193413033706,0.12,22.0,62.00228249600001,-30.334514049438198,0.04,15.0,33.84715776,-61.96948566292135,62.534386032,-29.736644907865173,0.25,0.5,0.25
IONQ,IONQ,Quantum / frontier compute,Rev/Sh,65.4,24411854848.0,0.5012940393476305,130.5x,0.45,30.0,45.8477262211851,-29.89644308687295,0.28,20.0,21.025795944119245,-67.85046491724887,0.1,12.0,8.006668396460357,-87.7573877729964,21.433487357851803,-67.22708355068532,0.2,0.45,0.35
IR,IR,Industrial automation & robotics,Fwd EPS,70.96,27769262080.0,3.846,18.5x,0.18,28.0,176.93483001599998,149.34446169109356,0.12,22.0,118.87376793600005,67.52222087936875,0.04,15.0,64.89340416,-8.549317700112724,119.89394251200001,68.95989643742956,0.25,0.5,0.25
IRDM,IRDM,Quantum / frontier compute,Fwd EPS,51.39,5433348608.0,1.34,38.4x,0.18,28.0,61.64656063999999,19.958281066355312,0.12,22.0,41.417277440000014,-19.405959447363273,0.04,15.0,22.609766400000005,-56.00356800934032,41.772720480000004,-18.714301459427894,0.25,0.5,0.25
ISRG,ISRG,Health Tech,Fwd EPS,418.55,148234862592.0,11.78852,35.5x,0.18,28.0,542.3296365939199,29.573440829989206,0.12,22.0,364.36448018432014,-12.946008796005227,0.04,15.0,198.90722641920001,-52.4770693061283,367.49145584544004,-12.19891151703738,0.25,0.5,0.25
ITT,ITT,Industrial automation & robotics,Fwd EPS,195.95,17604112384.0,9.28175,21.1x,0.18,28.0,427.005943448,117.91576598520032,0.12,22.0,286.88419020800006,46.406833482010754,0.04,15.0,156.61059648,-20.076245736157183,289.346230086,47.66329680326615,0.25,0.5,0.25
ITW,ITW,Industrial automation & robotics,Fwd EPS,250.29,72008433664.0,12.17125,20.6x,0.18,28.0,559.9370904399999,123.71532639737902,0.12,22.0,376.1940582400001,50.30327150105882,0.04,15.0,205.36501440000004,-17.949173199089042,379.4225553300001,51.59317405010191,0.25,0.5,0.25
JBL,JBL,AI infrastructure & compute,Fwd EPS,371.38,39181565952.0,14.59067,25.5x,0.18,28.0,671.2422559203198,80.74270448605736,0.12,22.0,450.9744980787201,21.432090602272623,0.04,15.0,246.18779128319997,-33.710002885669674,454.84476084024,22.47422070123324,0.25,0.5,0.25
JCI,JCI,Industrial automation & robotics,Fwd EPS,138.2,84317970432.0,5.70324,24.2x,0.18,28.0,262.37696306303997,89.85308470552822,0.12,22.0,176.27811446784006,27.552904824775748,0.04,15.0,96.23054039040001,-30.36863937018812,177.79093309728003,28.647563746222904,0.25,0.5,0.25
JNJ,JNJ,Health Tech,Fwd EPS,231.29,556765151232.0,12.71004,18.2x,0.18,28.0,584.7240683558399,152.80992189711614,0.12,22.0,392.8472036966401,69.85049232419911,0.04,15.0,214.45599651839999,-7.278310122184273,396.2186180668801,71.30814910583254,0.25,0.5,0.25
KLAC,KLAC,AI infrastructure & compute,Fwd EPS,1957.19,255662866432.0,49.85477,39.3x,0.18,28.0,2293.5635089539196,17.18655362810557,0.12,22.0,1540.9319707443206,-21.268146130711862,0.04,15.0,841.1975400192001,-57.02013907596094,1554.1562476154404,-20.59246942731976,0.25,0.5,0.25
KLIC,KLIC,Quantum / frontier compute,Fwd EPS,105.61,5526875136.0,4.23667,24.9x,0.18,28.0,194.90756273632,84.55407890949719,0.12,22.0,130.94875881472004,23.99276471425058,0.04,15.0,71.48516344320001,-32.312126272890815,132.07256095224002,25.056870516276895,0.25,0.5,0.25
KMI,KMI,Energy transition & grids,Fwd EPS,32.22,71683891200.0,1.52845,21.1x,0.18,28.0,70.31618329119999,118.23768867535689,0.12,22.0,47.24196843520002,46.62311742768475,0.04,15.0,25.789475712,-19.958175940409674,47.64739896840001,47.88143689757918,0.25,0.5,0.25
KNEBV.HE,KNEBV.HE,Industrial automation & robotics,Fwd EPS,50.58,26214787072.0,2.47697,20.4x,0.18,28.0,113.95274724512001,125.29210605994466,0.12,22.0,76.55921917952003,51.36263182981422,0.04,15.0,41.793815731200006,-17.370866486358228,77.21625033384002,52.66162580830374,0.25,0.5,0.25
KTOS,KTOS,Industrial automation & robotics,Fwd EPS,57.3,10744894464.0,1.07378,53.4x,0.18,28.0,49.39913722687999,-13.788591227085522,0.12,22.0,33.18883893248001,-42.07881512656193,0.04,15.0,18.1178469888,-68.38072078743456,33.473665520160004,-41.58173556691098,0.25,0.5,0.25
LASR,LASR,Quantum / frontier compute,Fwd EPS,81.39,4591104512.0,0.67556,120.5x,0.18,28.0,31.07906754176,-61.81463626764958,0.12,22.0,20.880489512960008,-74.34514127907605,0.04,15.0,11.398696857600001,-85.99496638702543,21.059685856320005,-74.12497130320678,0.25,0.5,0.25
LDO.MI,LDO.MI,Industrial automation & robotics,Fwd EPS,53.25,30724694016.0,2.79794,19.0x,0.18,28.0,128.71893871423998,141.725706505615,0.12,22.0,86.47989346304003,62.403555799136214,0.04,15.0,47.209529702400005,-11.343606192676049,87.22206383568002,63.79730297780286,0.25,0.5,0.25
LDOS,LDOS,Industrial automation & robotics,Fwd EPS,130.62,16430096384.0,13.19544,9.9x,0.18,28.0,607.05484487424,364.748771148553,0.12,22.0,407.85014882304006,212.24173083987142,0.04,15.0,222.6461313024,70.45332361231051,411.35031845568,214.92138911015158,0.25,0.5,0.25
LECO,LECO,Industrial automation & robotics,Fwd EPS,262.84,14400244736.0,12.0598,21.8x,0.18,28.0,554.8098447807998,111.08272895327951,0.12,22.0,372.7493152768001,41.81605359793035,0.04,15.0,203.484523008,-22.582360748744478,375.9482495856,43.03311885009895,0.25,0.5,0.25
LEU,LEU,Energy transition & grids,Fwd EPS,180.13,3543660544.0,3.97,45.4x,0.18,28.0,182.63943712,1.393125587076005,0.12,22.0,122.70641152000003,-31.878969899516996,0.04,15.0,66.9856512,-62.81260689502026,123.75947784000002,-31.294355276744568,0.25,0.5,0.25
LH,LH,Health Tech,Fwd EPS,258.25,21176500224.0,19.4421,13.3x,0.18,28.0,894.4317885215999,246.3433837450532,0.12,22.0,600.9245147136002,132.6910027932624,0.04,15.0,328.045775616,27.026437799031953,606.0816483912,134.6879567826525,0.25,0.5,0.25
LHX,LHX,Industrial automation & robotics,Fwd EPS,309.05,57574449152.0,13.63284,22.7x,0.18,28.0,627.1773863846399,102.9371902231483,0.12,22.0,421.3694899814401,36.34346868838054,0.04,15.0,230.02636400640003,-25.569854713994488,424.98568258848,37.513568221478735,0.25,0.5,0.25
LLY,LLY,Health Tech,Fwd EPS,1082.92,965684625408.0,44.47033,24.4x,0.18,28.0,2045.8529067356797,88.92004088350751,0.12,22.0,1374.5074592972803,26.926038793011497,0.04,15.0,750.3460992768,-30.71084666671592,1386.30348115176,28.015317950703643,0.25,0.5,0.25
LMT,LMT,Industrial automation & robotics,Fwd EPS,531.14,122461560832.0,32.09004,16.6x,0.18,28.0,1476.2989528358398,177.9491194102948,0.12,22.0,991.8523057766404,86.74027672113576,0.04,15.0,541.4539613184,1.9418536202131298,1000.3643814268802,88.34288161819485,0.25,0.5,0.25
LNG,LNG,Energy transition & grids,Fwd EPS,230.97,48400195584.0,19.26808,12.0x,0.18,28.0,886.4260165196799,283.7840483697796,0.12,22.0,595.5458321612803,157.8455349877821,0.04,15.0,325.1095431168,40.75834225951422,600.6568059897601,160.05836515121445,0.25,0.5,0.25
LONN.SW,LONN.SW,Health Tech,Fwd EPS,491.1,34300502016.0,21.79978,22.5x,0.18,28.0,1002.8966117228798,104.2143375530197,0.12,22.0,673.7966689484801,37.20152086102222,0.04,15.0,367.8268159488,-25.101442486499693,679.57919139216,38.37898419714112,0.25,0.5,0.25
LR.PA,LR.PA,Energy transition & grids,Fwd EPS,149.05,38960947200.0,6.45365,23.1x,0.18,28.0,296.89949707039995,99.19456361650447,0.12,22.0,199.47209891840004,33.82898283690039,0.04,15.0,108.892178304,-26.94251707212345,201.1839683028,34.97750305454544,0.25,0.5,0.25
LRCX,LRCX,AI infrastructure & compute,Fwd EPS,318.93,398844592128.0,7.93142,40.2x,0.18,28.0,364.88415223231993,14.40885217205028,0.12,22.0,245.14762883072007,-23.13434646138022,0.04,15.0,133.82653240320002,-58.038901199887114,247.25148557424,-22.474685487649325,0.25,0.5,0.25
LSCC,LSCC,AI infrastructure & compute,Fwd EPS,147.91,20264833024.0,2.3112,64.0x,0.18,28.0,106.32651563519998,-28.114045274017997,0.12,22.0,71.43553105920002,-51.70337971793657,0.04,15.0,38.996785152,-73.63478794402,72.0485907264,-51.28889816347779,0.25,0.5,0.25
MDA.TO,MDA.TO,Quantum / frontier compute,Fwd EPS,64.1,8893937664.0,1.63708,39.2x,0.18,28.0,75.31369514368,17.49406418670827,0.12,22.0,50.599549665280016,-21.061544983962534,0.04,15.0,27.622385356800002,-56.907355137597506,51.03379495776001,-20.38409522970357,0.25,0.5,0.25
MDB,MDB,Cybersecurity & digital trust,Fwd EPS,294.46,23704010752.0,7.08259,41.6x,0.18,28.0,325.83381636063996,10.65469549705902,0.12,22.0,218.91163807744005,-25.65657879595189,0.04,15.0,119.5042577664,-59.415792377097056,220.79033757048,-25.018563617985457,0.25,0.5,0.25
MDT,MDT,Health Tech,Fwd EPS,75.98,97549582336.0,6.05894,12.5x,0.18,28.0,278.74090457023993,266.860890458331,0.12,22.0,187.27223803904005,146.47570155177684,0.04,15.0,102.23225226240001,34.55152969518296,188.87940822768002,148.59095581426692,0.25,0.5,0.25
MNDY,MNDY,Cybersecurity & digital trust,Fwd EPS,76.42,3939562752.0,5.39543,14.2x,0.18,28.0,248.21619602528,224.80528137304367,0.12,22.0,166.76419493888005,118.22061625082445,0.04,15.0,91.03687457280002,19.127027705836184,168.19536511896004,120.09338539513222,0.25,0.5,0.25
MOH,MOH,Health Tech,Fwd EPS,177.87,9267026944.0,9.16795,19.4x,0.18,28.0,421.7705862831999,137.1229472554112,0.12,22.0,283.3668124672001,59.31118933333337,0.04,15.0,154.690453632,-13.031734619666057,285.7986662124,60.67839782560296,0.25,0.5,0.25
MPC,MPC,Energy transition & grids,Fwd EPS,247.05,72122949632.0,22.47245,11.0x,0.18,28.0,1033.8427251151998,318.4750961810159,0.12,22.0,694.5878331392001,181.15273553499298,0.04,15.0,379.17674995199997,53.48178504432299,700.5487853364,183.5655880738312,0.25,0.5,0.25
MPWR,MPWR,AI infrastructure & compute,Fwd EPS,1620.17,79598952448.0,30.15886,53.7x,0.18,28.0,1387.45521777856,-14.36360272202547,0.12,22.0,932.1625909657603,-42.465136932188585,0.04,15.0,508.8692384256001,-68.59161455738595,940.1624095339201,-41.971372785947146,0.25,0.5,0.25
MRK,MRK,Health Tech,Fwd EPS,120.24,296971698176.0,9.53368,12.6x,0.18,28.0,438.59595689727996,264.76709655462406,0.12,22.0,294.6709474508801,145.06898490592155,0.04,15.0,160.86140129280002,33.78360054291421,297.19981327296006,147.1721667273454,0.25,0.5,0.25
MRVL,MRVL,AI infrastructure & compute,Fwd EPS,198.7,173972406272.0,5.53154,35.9x,0.18,28.0,254.47792241983996,28.071425475510804,0.12,22.0,170.97113944064003,-13.955138681107183,0.04,15.0,93.3334531584,-53.0279551291394,172.43841361488,-13.216701753960736,0.25,0.5,0.25
MTZ,MTZ,Energy transition & grids,Fwd EPS,387.52,30621272064.0,11.72121,33.1x,0.18,28.0,539.2330470441599,39.14973344450865,0.12,22.0,362.28403470336013,-6.512171061271632,0.04,15.0,197.7715074816,-48.96482569116433,365.3931559831201,-5.709858592299721,0.25,0.5,0.25
MU,MU,AI infrastructure & compute,Fwd EPS,928.41,1046999531520.0,104.76385,8.9x,0.18,28.0,4819.6500238096,419.12948199713486,0.12,22.0,3238.084657561601,248.77744289285997,0.04,15.0,1767.6762504960002,90.39823466959645,3265.8738973572003,251.77065061311282,0.25,0.5,0.25
MXL,MXL,AI infrastructure & compute,Fwd EPS,101.1,9053095936.0,1.86817,54.1x,0.18,28.0,85.94496656032,-14.990141879010876,0.12,22.0,57.74217551872002,-42.88607762737882,0.04,15.0,31.521557683200005,-68.82140684154302,58.237718820240005,-42.39592599382789,0.25,0.5,0.25
NCC.L,NCC.L,Cybersecurity & digital trust,Fwd EPS,141.6,394919840.0,0.03861,3667.4x,0.18,28.0,1.7762490345599997,-98.74558684,0.12,22.0,1.1933739417600002,-99.15722179254237,0.04,15.0,0.6514649856,-99.53992585762713,1.20361547592,-99.14998907067798,0.25,0.5,0.25
