ticker,year,revenue,net_income,free_cash_flow,gross_margin_pct,operating_margin_pct,total_debt,stockholders_equity,roe_pct,as_of
RGTI,2025,7088000.0,-216210000.0,-77219000.0,29.119638826185103,-1194.41309255079,7167000.0,546199000.0,-39.58,2026-05-28T08:25:58Z
RGTI,2024,10790000.0,-200988000.0,-61725000.0,52.798887859128826,-634.9397590361446,8800000.0,126589000.0,-158.77,2026-05-28T08:25:58Z
RGTI,2023,12008000.0,-75107000.0,-59638000.0,76.68221185876082,-593.8041305796136,30565000.0,109588000.0,-68.54,2026-05-28T08:25:58Z
RGTI,2022,13102000.0,-71521000.0,-85426000.0,78.07205006869181,-791.5051137230957,39141000.0,150224000.0,-47.61,2026-05-28T08:25:58Z
QBTS,2025,24587000.0,-355062000.0,-76289000.0,82.58835970228169,-408.21572375645667,43457000.0,852230000.0,-41.66,2026-05-28T08:25:59Z
QBTS,2024,8827000.0,-143879000.0,-45038000.0,63.02254446584344,-874.8498923756656,38377000.0,62646000.0,-229.67,2026-05-28T08:25:59Z
QBTS,2023,8758000.0,-82715000.0,-61279000.0,52.77460607444622,-919.6848595569764,72651000.0,-24481000.0,337.87,2026-05-28T08:25:59Z
QBTS,2022,7173000.0,-53702000.0,-45724000.0,59.24996514707932,-828.9139829917747,42285000.0,-29463000.0,182.27,2026-05-28T08:25:59Z
QBTS,2021,,,,,,,,,2026-05-28T08:25:59Z
IONQ,2025,130016000.0,-510378000.0,-299604000.0,40.40118139305932,-487.4130876199852,30021000.0,3799517000.0,-13.43,2026-05-28T08:26:00Z
IONQ,2024,43073000.0,-331647000.0,-123675000.0,52.181180786107305,-539.6768277110951,17725000.0,383862000.0,-86.4,2026-05-28T08:26:00Z
IONQ,2023,22042000.0,-157771000.0,-92514000.0,63.215679157971145,-715.6973051447237,8105000.0,484994000.0,-32.53,2026-05-28T08:26:00Z
IONQ,2022,11131000.0,-48511000.0,-57262000.0,73.55134309585841,-770.3351001706944,4050000.0,568211000.0,-8.54,2026-05-28T08:26:00Z
IONQ,2021,,,,,,,,,2026-05-28T08:26:00Z
GFS,2025,6791000000.0,885000000.0,1009000000.0,24.885878368428802,11.73612133706376,1707000000.0,11928000000.0,7.42,2026-05-28T08:26:01Z
GFS,2024,6750000000.0,-265000000.0,1097000000.0,24.45925925925926,10.785185185185185,2320000000.0,10776000000.0,-2.46,2026-05-28T08:26:01Z
GFS,2023,7392000000.0,1020000000.0,321000000.0,28.422619047619047,16.233766233766232,2754000000.0,11104000000.0,9.19,2026-05-28T08:26:01Z
GFS,2022,8108000000.0,1448000000.0,-435000000.0,27.614701529353724,15.552540700542673,2856000000.0,9913000000.0,14.61,2026-05-28T08:26:01Z
GFS,2021,,,,,,,,,2026-05-28T08:26:01Z
AVGO,2025,63887000000.0,23126000000.0,26914000000.0,67.76652527118193,40.81425016043953,65136000000.0,81292000000.0,28.45,2026-05-28T08:26:01Z
AVGO,2024,51574000000.0,5895000000.0,19414000000.0,63.03369915073487,29.076666537402566,67566000000.0,67678000000.0,8.71,2026-05-28T08:26:01Z
AVGO,2023,35819000000.0,14082000000.0,17633000000.0,68.92989754041152,45.9281386973394,39229000000.0,23988000000.0,58.7,2026-05-28T08:26:01Z
AVGO,2022,33203000000.0,11495000000.0,16312000000.0,66.54519169954523,43.01418546516881,39515000000.0,22709000000.0,50.62,2026-05-28T08:26:01Z
AVGO,2021,,,,,,,,,2026-05-28T08:26:01Z
TENB,2025,999405000.0,-36118000.0,250174000.0,78.09326549296831,-0.6058604869897589,414682000.0,326376000.0,-11.07,2026-05-28T08:26:02Z
TENB,2024,900021000.0,-36301000.0,206778000.0,77.81518431236604,-0.0873312956031026,419730000.0,399954000.0,-9.08,2026-05-28T08:26:02Z
TENB,2023,798710000.0,-78284000.0,141099000.0,77.01581299846002,-5.967247186087566,413310000.0,346344000.0,-22.6,2026-05-28T08:26:02Z
TENB,2022,683191000.0,-92222000.0,112003000.0,77.34323198051497,-9.926213899187783,420402000.0,270866000.0,-34.05,2026-05-28T08:26:02Z
TENB,2021,,,,,,,,,2026-05-28T08:26:02Z
INFQ,2024,28836000.0,-53764000.0,-35325000.0,31.432931058399223,-136.87404633097518,6098000.0,-183175000.0,29.35,2026-05-28T08:26:04Z
INFQ,2023,10950000.0,-52766000.0,-51008000.0,40.51141552511415,-509.56164383561645,5074000.0,-135169000.0,39.04,2026-05-28T08:26:04Z
QRVO,2026,3678517000.0,338989000.0,679561000.0,45.890830462384706,13.423697647720536,1549154000.0,3344299000.0,10.14,2026-05-28T08:26:05Z
QRVO,2025,3718971000.0,55615000.0,484602000.0,41.29069573277124,7.746658954856061,1549215000.0,3392312000.0,1.64,2026-05-28T08:26:05Z
QRVO,2024,3769506000.0,-70322000.0,705959000.0,39.48780025817707,8.306526107134463,1988012000.0,3556372000.0,-1.98,2026-05-28T08:26:05Z
QRVO,2023,3569399000.0,103152000.0,684278000.0,36.33502446770451,5.479325791260657,2048383000.0,3902794000.0,2.64,2026-05-28T08:26:05Z
MRVL,2026,8194600000.0,2670100000.0,1391900000.0,51.017743391989846,16.332706904546896,4790300000.0,14308400000.0,18.66,2026-05-28T08:26:06Z
MRVL,2025,5767300000.0,-885000000.0,1389600000.0,41.30529017044371,-6.35305949057618,4343100000.0,13427000000.0,-6.59,2026-05-28T08:26:06Z
MRVL,2024,5507700000.0,-933400000.0,1020300000.0,41.643517257657464,-7.927083900720809,4401300000.0,14831400000.0,-6.29,2026-05-28T08:26:06Z
MRVL,2023,5919600000.0,-163500000.0,1071500000.0,50.46793702277181,6.074734779376985,4737500000.0,15637200000.0,-1.05,2026-05-28T08:26:06Z
MRVL,2022,,,,,,,,,2026-05-28T08:26:06Z
